SubscriptionName,SubscriptionGuid,Date,ResourceGuid,,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006015,0.000296
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006092,0.000306
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006296,0.000314
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006341,0.00031
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006028,0.000294
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006558,0.000324
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006565,0.000326
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.005861,0.000294
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - NAM or EU To Any,0.006589,0.00032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,312,1.56
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,312,1.56
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,299,1.495
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,312,1.56
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,312,1.56
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,349.541667,1.747709
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,9c150bf9-2bad-430e-a53c-c213804f49ef,Virtual Network,IP Addresses,All,Standard IPv4 Static Public IP,360,1.8
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,0b608a26-f611-4232-8192-ce81b6b57194,Azure DNS,All,All,Private Zone,0.064512,0.032256
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,2cf4341c-5363-4026-8ed4-d1ddaa0a8276,Storage,Tiered Block Blob,IN Central,Hot Read Operations,2.5594,0.011263
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,2cf4341c-5363-4026-8ed4-d1ddaa0a8276,Storage,Tiered Block Blob,IN Central,Hot Read Operations,2.5601,0.011265
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,2cf4341c-5363-4026-8ed4-d1ddaa0a8276,Storage,Tiered Block Blob,IN Central,Hot Read Operations,2.5596,0.011264
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,2cf4341c-5363-4026-8ed4-d1ddaa0a8276,Storage,Tiered Block Blob,IN Central,Hot Read Operations,0.2343,0.001031
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.048472,0.00386
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.048478,0.00387
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.050642,0.004026
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.050214,0.004002
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.04947,0.003937
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.058137,0.004627
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.060947,0.004855
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.049021,0.003908
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.048278,0.003847
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.051085,0.004063
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.05331,0.004234
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.051212,0.004082
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.055348,0.004397
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.05444,0.004326
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.049312,0.003932
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.046949,0.003735
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.054431,0.004321
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.054621,0.004338
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.054548,0.004339
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.058425,0.00465
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.053822,0.004276
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.049352,0.003933
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.047674,0.003801
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.05395,0.004281
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.051162,0.004056
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.065963,0.005252
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.052454,0.004164
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.053921,0.004286
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.048573,0.003857
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,7910b1eb-292c-4462-92f8-d3c917924591,Bandwidth,Inter-Region,Intercontinental,Inter Continent Data Transfer Out - ASIA To Any,0.053716,0.00427
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.00691,0.000555
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007248,0.000582
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007605,0.000602
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007553,0.000604
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007628,0.000607
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.011908,0.000939
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007022,0.000559
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007211,0.000578
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.006959,0.000575
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007185,0.000578
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.008289,0.000664
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007204,0.000577
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.007223,0.000578
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,941a7a91-f0b4-4c70-be0f-d87ea6ff09ee,Bandwidth,Inter-Region,Asia,Intra Continent Data Transfer Out,0.009102,0.000732
